_start,_end,_type,link,status,start_date,end_date,sourceID
214729,190593,intermediary_of,intermediary of,,,,Panama Papers
219911,191451,intermediary_of,intermediary of,,,,Panama Papers
226350,191457,intermediary_of,intermediary of,,,,Panama Papers
226611,202253,intermediary_of,intermediary of,,,,Panama Papers
228597,201284,intermediary_of,intermediary of,,,,Panama Papers
216244,204083,intermediary_of,intermediary of,,,,Panama Papers
224046,190604,intermediary_of,intermediary of,,,,Panama Papers
225571,190628,intermediary_of,intermediary of,,,,Panama Papers
214776,191843,intermediary_of,intermediary of,,,,Panama Papers
226350,192546,intermediary_of,intermediary of,,,,Panama Papers
228596,192547,intermediary_of,intermediary of,,,,Panama Papers
228549,193229,intermediary_of,intermediary of,,,,Panama Papers
214637,192556,intermediary_of,intermediary of,,,,Panama Papers
223776,192594,intermediary_of,intermediary of,,,,Panama Papers
226350,192661,intermediary_of,intermediary of,,,,Panama Papers
214573,192450,intermediary_of,intermediary of,,,,Panama Papers
214870,192466,intermediary_of,intermediary of,,,,Panama Papers
226031,193402,intermediary_of,intermediary of,,,,Panama Papers
227696,191058,intermediary_of,intermediary of,,,,Panama Papers
214544,192257,intermediary_of,intermediary of,,,,Panama Papers
214883,191657,intermediary_of,intermediary of,,,,Panama Papers
215005,191630,intermediary_of,intermediary of,,,,Panama Papers
214869,190542,intermediary_of,intermediary of,,,,Panama Papers
216244,191291,intermediary_of,intermediary of,,,,Panama Papers
216244,191304,intermediary_of,intermediary of,,,,Panama Papers
216244,191353,intermediary_of,intermediary of,,,,Panama Papers
216855,204227,intermediary_of,intermediary of,,,,Panama Papers
216244,204821,intermediary_of,intermediary of,,,,Panama Papers
216537,204800,intermediary_of,intermediary of,,,,Panama Papers
225087,191607,intermediary_of,intermediary of,,,,Panama Papers
214845,191610,intermediary_of,intermediary of,,,,Panama Papers
222890,193014,intermediary_of,intermediary of,,,,Panama Papers
225486,192991,intermediary_of,intermediary of,,,,Panama Papers
225784,193580,intermediary_of,intermediary of,,,,Panama Papers
222519,191555,intermediary_of,intermediary of,,,,Panama Papers
217110,191597,intermediary_of,intermediary of,,,,Panama Papers
225916,191626,intermediary_of,intermediary of,,,,Panama Papers
226783,192674,intermediary_of,intermediary of,,,,Panama Papers
227012,192885,intermediary_of,intermediary of,,,,Panama Papers
216341,192706,intermediary_of,intermediary of,,,,Panama Papers
220082,192703,intermediary_of,intermediary of,,,,Panama Papers
220433,192798,intermediary_of,intermediary of,,,,Panama Papers
226848,192939,intermediary_of,intermediary of,,,,Panama Papers
226633,192974,intermediary_of,intermediary of,,,,Panama Papers
226783,192986,intermediary_of,intermediary of,,,,Panama Papers
215974,192942,intermediary_of,intermediary of,,,,Panama Papers
226419,192977,intermediary_of,intermediary of,,,,Panama Papers
226783,192992,intermediary_of,intermediary of,,,,Panama Papers
226265,193108,intermediary_of,intermediary of,,,,Panama Papers
226848,192967,intermediary_of,intermediary of,,,,Panama Papers
220590,193080,intermediary_of,intermediary of,,,,Panama Papers
217407,193078,intermediary_of,intermediary of,,,,Panama Papers
216998,191957,intermediary_of,intermediary of,,,,Panama Papers
216960,191784,intermediary_of,intermediary of,,,,Panama Papers
226859,191785,intermediary_of,intermediary of,,,,Panama Papers
217629,191908,intermediary_of,intermediary of,,,,Panama Papers
214799,192431,intermediary_of,intermediary of,,,,Panama Papers
226503,192451,intermediary_of,intermediary of,,,,Panama Papers
226004,192022,intermediary_of,intermediary of,,,,Panama Papers
220615,191964,intermediary_of,intermediary of,,,,Panama Papers
227462,191261,intermediary_of,intermediary of,,,,Panama Papers
222519,191354,intermediary_of,intermediary of,,,,Panama Papers
220310,192323,intermediary_of,intermediary of,,,,Panama Papers
221565,192717,intermediary_of,intermediary of,,,,Panama Papers
221565,192725,intermediary_of,intermediary of,,,,Panama Papers
221565,192726,intermediary_of,intermediary of,,,,Panama Papers
225862,192708,intermediary_of,intermediary of,,,,Panama Papers
222889,193681,intermediary_of,intermediary of,,,,Panama Papers
221857,194364,intermediary_of,intermediary of,,,,Panama Papers
214581,193969,intermediary_of,intermediary of,,,,Panama Papers
225961,193970,intermediary_of,intermediary of,,,,Panama Papers
226350,192302,intermediary_of,intermediary of,,,,Panama Papers
226932,192724,intermediary_of,intermediary of,,,,Panama Papers
226306,192833,intermediary_of,intermediary of,,,,Panama Papers
226189,192845,intermediary_of,intermediary of,,,,Panama Papers
224949,192803,intermediary_of,intermediary of,,,,Panama Papers
223976,192815,intermediary_of,intermediary of,,,,Panama Papers
216920,190036,intermediary_of,intermediary of,,,,Panama Papers
219972,193273,intermediary_of,intermediary of,,,,Panama Papers
228281,195480,intermediary_of,intermediary of,,,,Panama Papers
225872,195444,intermediary_of,intermediary of,,,,Panama Papers
225343,195642,intermediary_of,intermediary of,,,,Panama Papers
226843,193084,intermediary_of,intermediary of,,,,Panama Papers
220103,192813,intermediary_of,intermediary of,,,,Panama Papers
216225,193206,intermediary_of,intermediary of,,,,Panama Papers
223633,193173,intermediary_of,intermediary of,,,,Panama Papers
221289,193170,intermediary_of,intermediary of,,,,Panama Papers
218786,193180,intermediary_of,intermediary of,,,,Panama Papers
222735,193222,intermediary_of,intermediary of,,,,Panama Papers
226527,193174,intermediary_of,intermediary of,,,,Panama Papers
220613,189688,intermediary_of,intermediary of,,,,Panama Papers
219753,189800,intermediary_of,intermediary of,,,,Panama Papers
227572,189797,intermediary_of,intermediary of,,,,Panama Papers
218022,194243,intermediary_of,intermediary of,,,,Panama Papers
221857,194842,intermediary_of,intermediary of,,,,Panama Papers
219559,195810,intermediary_of,intermediary of,,,,Panama Papers
226403,190281,intermediary_of,intermediary of,,,,Panama Papers
216244,190312,intermediary_of,intermediary of,,,,Panama Papers
216244,190346,intermediary_of,intermediary of,,,,Panama Papers
225845,190363,intermediary_of,intermediary of,,,,Panama Papers
216244,190874,intermediary_of,intermediary of,,,,Panama Papers
216568,196086,intermediary_of,intermediary of,,,,Panama Papers
224949,192722,intermediary_of,intermediary of,,,,Panama Papers
214924,196790,intermediary_of,intermediary of,,,,Panama Papers
226633,190667,intermediary_of,intermediary of,,,,Panama Papers
225949,190844,intermediary_of,intermediary of,,,,Panama Papers
222257,196783,intermediary_of,intermediary of,,,,Panama Papers
221857,198168,intermediary_of,intermediary of,,,,Panama Papers
223633,196510,intermediary_of,intermediary of,,,,Panama Papers
225977,198288,intermediary_of,intermediary of,,,,Panama Papers
222611,194686,intermediary_of,intermediary of,,,,Panama Papers
225584,196306,intermediary_of,intermediary of,,,,Panama Papers
226651,197666,intermediary_of,intermediary of,,,,Panama Papers
222519,195348,intermediary_of,intermediary of,,,,Panama Papers
227057,191664,intermediary_of,intermediary of,,,,Panama Papers
220653,192092,intermediary_of,intermediary of,,,,Panama Papers
214811,197945,intermediary_of,intermediary of,,,,Panama Papers
225112,197999,intermediary_of,intermediary of,,,,Panama Papers
225977,198888,intermediary_of,intermediary of,,,,Panama Papers
226318,199986,intermediary_of,intermediary of,,,,Panama Papers
225488,197200,intermediary_of,intermediary of,,,,Panama Papers
214621,199844,intermediary_of,intermediary of,,,,Panama Papers
228596,199833,intermediary_of,intermediary of,,,,Panama Papers
228327,197722,intermediary_of,intermediary of,,,,Panama Papers
219715,198431,intermediary_of,intermediary of,,,,Panama Papers
227104,198871,intermediary_of,intermediary of,,,,Panama Papers
220507,198896,intermediary_of,intermediary of,,,,Panama Papers
227079,198887,intermediary_of,intermediary of,,,,Panama Papers
214680,190932,intermediary_of,intermediary of,,,,Panama Papers
214883,198832,intermediary_of,intermediary of,,,,Panama Papers
216077,198897,intermediary_of,intermediary of,,,,Panama Papers
223633,200280,intermediary_of,intermediary of,,,,Panama Papers
226991,200562,intermediary_of,intermediary of,,,,Panama Papers
225862,200282,intermediary_of,intermediary of,,,,Panama Papers
220613,200316,intermediary_of,intermediary of,,,,Panama Papers
223839,201511,intermediary_of,intermediary of,,,,Panama Papers
217670,198834,intermediary_of,intermediary of,,,,Panama Papers
224009,201397,intermediary_of,intermediary of,,,,Panama Papers
226956,200475,intermediary_of,intermediary of,,,,Panama Papers
225143,200482,intermediary_of,intermediary of,,,,Panama Papers
227108,200462,intermediary_of,intermediary of,,,,Panama Papers
226932,200214,intermediary_of,intermediary of,,,,Panama Papers
226647,199048,intermediary_of,intermediary of,,,,Panama Papers
214860,198967,intermediary_of,intermediary of,,,,Panama Papers
227360,199799,intermediary_of,intermediary of,,,,Panama Papers
225010,199810,intermediary_of,intermediary of,,,,Panama Papers
216210,199238,intermediary_of,intermediary of,,,,Panama Papers
216210,199520,intermediary_of,intermediary of,,,,Panama Papers
222205,199470,intermediary_of,intermediary of,,,,Panama Papers
214757,199968,intermediary_of,intermediary of,,,,Panama Papers
214590,199909,intermediary_of,intermediary of,,,,Panama Papers
226527,200007,intermediary_of,intermediary of,,,,Panama Papers
224358,200039,intermediary_of,intermediary of,,,,Panama Papers
214701,197664,intermediary_of,intermediary of,,,,Panama Papers
226633,201414,intermediary_of,intermediary of,,,,Panama Papers
225143,202135,intermediary_of,intermediary of,,,,Panama Papers
223896,201384,intermediary_of,intermediary of,,,,Panama Papers
214547,201380,intermediary_of,intermediary of,,,,Panama Papers
227094,201522,intermediary_of,intermediary of,,,,Panama Papers
225143,201415,intermediary_of,intermediary of,,,,Panama Papers
223705,199065,intermediary_of,intermediary of,,,,Panama Papers
224921,197074,intermediary_of,intermediary of,,,,Panama Papers
218440,202375,intermediary_of,intermediary of,,,,Panama Papers
226633,202376,intermediary_of,intermediary of,,,,Panama Papers
228540,202391,intermediary_of,intermediary of,,,,Panama Papers
226527,199697,intermediary_of,intermediary of,,,,Panama Papers
219911,199745,intermediary_of,intermediary of,,,,Panama Papers
216201,199800,intermediary_of,intermediary of,,,,Panama Papers
214756,199670,intermediary_of,intermediary of,,,,Panama Papers
218442,199828,intermediary_of,intermediary of,,,,Panama Papers
224769,200218,intermediary_of,intermediary of,,,,Panama Papers
226189,200211,intermediary_of,intermediary of,,,,Panama Papers
226600,200368,intermediary_of,intermediary of,,,,Panama Papers
226266,200155,intermediary_of,intermediary of,,,,Panama Papers
214531,200939,intermediary_of,intermediary of,,,,Panama Papers
226527,200982,intermediary_of,intermediary of,,,,Panama Papers
226167,201250,intermediary_of,intermediary of,,,,Panama Papers
221358,203148,intermediary_of,intermediary of,,,,Panama Papers
216856,199622,intermediary_of,intermediary of,,,,Panama Papers
222152,200512,intermediary_of,intermediary of,,,,Panama Papers
225143,199691,intermediary_of,intermediary of,,,,Panama Papers
222986,199999,intermediary_of,intermediary of,,,,Panama Papers
223360,199696,intermediary_of,intermediary of,,,,Panama Papers
225478,199764,intermediary_of,intermediary of,,,,Panama Papers
225184,200786,intermediary_of,intermediary of,,,,Panama Papers
222935,203220,intermediary_of,intermediary of,,,,Panama Papers
226350,203318,intermediary_of,intermediary of,,,,Panama Papers
226633,201730,intermediary_of,intermediary of,,,,Panama Papers
221861,201758,intermediary_of,intermediary of,,,,Panama Papers
228325,202263,intermediary_of,intermediary of,,,,Panama Papers
218732,200627,intermediary_of,intermediary of,,,,Panama Papers
223705,201800,intermediary_of,intermediary of,,,,Panama Papers
214757,200649,intermediary_of,intermediary of,,,,Panama Papers
224747,203457,intermediary_of,intermediary of,,,,Panama Papers
217147,202690,intermediary_of,intermediary of,,,,Panama Papers
215578,203997,intermediary_of,intermediary of,,,,Panama Papers
228543,204729,intermediary_of,intermediary of,,,,Panama Papers
216244,204801,intermediary_of,intermediary of,,,,Panama Papers
214610,205094,intermediary_of,intermediary of,,,,Panama Papers
216002,202751,intermediary_of,intermediary of,,,,Panama Papers
225600,203486,intermediary_of,intermediary of,,,,Panama Papers
215151,205873,intermediary_of,intermediary of,,,,Panama Papers
226047,206183,intermediary_of,intermediary of,,,,Panama Papers
215570,205374,intermediary_of,intermediary of,,,,Panama Papers
215997,203884,intermediary_of,intermediary of,,,,Panama Papers
217659,201131,intermediary_of,intermediary of,,,,Panama Papers
224994,204967,intermediary_of,intermediary of,,,,Panama Papers
226384,204493,intermediary_of,intermediary of,,,,Panama Papers
223268,204494,intermediary_of,intermediary of,,,,Panama Papers
228505,204495,intermediary_of,intermediary of,,,,Panama Papers
226633,206122,intermediary_of,intermediary of,,,,Panama Papers
226943,200635,intermediary_of,intermediary of,,,,Panama Papers
223232,200609,intermediary_of,intermediary of,,,,Panama Papers
226189,200604,intermediary_of,intermediary of,,,,Panama Papers
226350,202335,intermediary_of,intermediary of,,,,Panama Papers
225518,202561,intermediary_of,intermediary of,,,,Panama Papers
216557,202622,intermediary_of,intermediary of,,,,Panama Papers
216210,202700,intermediary_of,intermediary of,,,,Panama Papers
225944,204252,intermediary_of,intermediary of,,,,Panama Papers
228144,205325,intermediary_of,intermediary of,,,,Panama Papers
215081,205237,intermediary_of,intermediary of,,,,Panama Papers
214981,205947,intermediary_of,intermediary of,,,,Panama Papers
225184,206833,intermediary_of,intermediary of,,,,Panama Papers
227453,203973,intermediary_of,intermediary of,,,,Panama Papers
220429,205155,intermediary_of,intermediary of,,,,Panama Papers
226350,204520,intermediary_of,intermediary of,,,,Panama Papers
216537,205051,intermediary_of,intermediary of,,,,Panama Papers
218811,198541,intermediary_of,intermediary of,,,,Panama Papers
215786,206591,intermediary_of,intermediary of,,,,Panama Papers
224522,206908,intermediary_of,intermediary of,,,,Panama Papers
223633,206385,intermediary_of,intermediary of,,,,Panama Papers
225076,206684,intermediary_of,intermediary of,,,,Panama Papers
226433,206776,intermediary_of,intermediary of,,,,Panama Papers
226071,205604,intermediary_of,intermediary of,,,,Panama Papers
214869,205632,intermediary_of,intermediary of,,,,Panama Papers
223921,205647,intermediary_of,intermediary of,,,,Panama Papers
223232,205666,intermediary_of,intermediary of,,,,Panama Papers
214661,202833,intermediary_of,intermediary of,,,,Panama Papers
221016,203096,intermediary_of,intermediary of,,,,Panama Papers
223835,201312,intermediary_of,intermediary of,,,,Panama Papers
218113,205146,intermediary_of,intermediary of,,,,Panama Papers
214981,205152,intermediary_of,intermediary of,,,,Panama Papers
216218,205150,intermediary_of,intermediary of,,,,Panama Papers
226031,205238,intermediary_of,intermediary of,,,,Panama Papers
222519,204649,intermediary_of,intermediary of,,,,Panama Papers
226914,205905,intermediary_of,intermediary of,,,,Panama Papers
223839,207016,intermediary_of,intermediary of,,,,Panama Papers
223839,207118,intermediary_of,intermediary of,,,,Panama Papers
217550,207119,intermediary_of,intermediary of,,,,Panama Papers
226128,207664,intermediary_of,intermediary of,,,,Panama Papers
225944,207751,intermediary_of,intermediary of,,,,Panama Papers
214531,208086,intermediary_of,intermediary of,,,,Panama Papers
214563,209089,intermediary_of,intermediary of,,,,Panama Papers
216324,208759,intermediary_of,intermediary of,,,,Panama Papers
219547,205916,intermediary_of,intermediary of,,,,Panama Papers
219268,206861,intermediary_of,intermediary of,,,,Panama Papers
225680,206871,intermediary_of,intermediary of,,,,Panama Papers
